id_comision,id_cli,cod_prod,fec_cobro,vr_comision,tip_comision,estado_cobro
COM-047640,101151,PROD-012,2026-02-03,4300.0,Comision Transferencia,Cobrado
COM-047641,107327,PROD-020,2026-06-25,6700.0,Comision Retiro Cajero,Cobrado
COM-047642,102323,PROD-004,2025-10-04,2200.0,Comision Consulta Saldo,Cobrado
COM-047643,109993,PROD-004,2026-02-27,1100.0,Comision Consulta Saldo,Cobrado
COM-047644,103344,PROD-004,2026-05-03,8000.0,Comision Transferencia,Cobrado
COM-047645,100237,PROD-012,2026-06-20,16400.0,Comision Administracion,Cobrado
COM-047646,108228,PROD-007,2026-04-05,11900.0,Comision Manejo Cuenta,Pendiente
COM-047647,107988,PROD-040,2025-10-19,6600.0,Comision Retiro Cajero,Cobrado
COM-047648,109544,PROD-048,2026-02-04,13400.0,Comision Manejo Cuenta,Cobrado
COM-047649,102213,PROD-031,2026-03-15,11300.0,Comision Transferencia,Cobrado
COM-047650,105982,PROD-025,2026-04-03,17500.0,Comision Manejo Cuenta,Pendiente
COM-047651,101357,PROD-026,2026-01-03,3500.0,Comision Transferencia,Cobrado
COM-047652,103880,PROD-047,2026-05-04,10700.0,Comision Transferencia,Cobrado
COM-047653,102900,PROD-037,2026-08-06,11300.0,Comision Transferencia,Pendiente
COM-047654,104042,PROD-014,2026-07-03,4400.0,Comision Retiro Cajero,Cobrado
COM-047655,105456,PROD-014,2026-08-28,4900.0,Comision Retiro Cajero,Cobrado
COM-047656,106708,PROD-006,2025-10-03,3500.0,Comision Retiro Cajero,Cobrado
COM-047657,102399,PROD-006,2026-07-01,34900.0,Comision Administracion,Cobrado
COM-047658,108965,PROD-045,2026-07-11,16500.0,Comision Administracion,Cobrado
COM-047659,100703,PROD-045,2025-12-05,12000.0,Comision Manejo Cuenta,Cobrado
COM-047660,109530,PROD-045,2026-03-25,2300.0,Comision Consulta Saldo,Cobrado
COM-047661,105772,PROD-048,2025-11-02,1700.0,Comision Consulta Saldo,Pendiente
COM-047662,106058,PROD-034,2026-06-26,24900.0,Comision Administracion,Cobrado
COM-047663,100966,PROD-025,2025-09-03,21500.0,Comision Administracion,Cobrado
COM-047664,108139,PROD-037,2026-03-14,20600.0,Comision Administracion,Cobrado
COM-047665,109268,PROD-023,2026-05-05,3300.0,Comision Transferencia,Cobrado
COM-047666,106913,PROD-004,2026-01-09,3200.0,Comision Retiro Cajero,Cobrado
COM-047667,103289,PROD-035,2025-11-18,15500.0,Comision Manejo Cuenta,Pendiente
COM-047668,107560,PROD-011,2026-05-05,23600.0,Comision Administracion,Cobrado
COM-047669,107870,PROD-039,2025-09-04,39000.0,Comision Administracion,Cobrado
COM-047670,107061,PROD-024,2025-09-27,11500.0,Comision Manejo Cuenta,Cobrado
COM-047671,105151,PROD-013,2026-06-05,39000.0,Comision Administracion,Cobrado
COM-047672,102467,PROD-032,2025-12-25,7200.0,Comision Retiro Cajero,Cobrado
COM-047673,104844,PROD-044,2026-07-12,6000.0,Comision Retiro Cajero,Cobrado
COM-047674,100405,PROD-032,2025-11-02,33700.0,Comision Administracion,Cobrado
COM-047675,107140,PROD-039,2025-09-05,5900.0,Comision Transferencia,Cobrado
COM-047676,109775,PROD-014,2026-02-02,22000.0,Comision Administracion,Pendiente
COM-047677,109146,PROD-033,2026-07-19,2900.0,Comision Retiro Cajero,Pendiente
COM-047678,109090,PROD-020,2026-08-04,4300.0,Comision Transferencia,Cobrado
COM-047679,103176,PROD-001,2026-07-27,41800.0,Comision Administracion,Cobrado
COM-047680,103556,PROD-047,2025-09-19,2700.0,Comision Retiro Cajero,Cobrado
COM-047681,102274,PROD-003,2026-07-08,9700.0,Comision Transferencia,Cobrado
COM-047682,108392,PROD-033,2025-10-10,3200.0,Comision Transferencia,Cobrado
COM-047683,109657,PROD-031,2026-05-10,5500.0,Comision Retiro Cajero,Cobrado
COM-047684,100877,PROD-041,2026-06-05,32100.0,Comision Administracion,Cobrado
COM-047685,100489,PROD-040,2026-04-06,23600.0,Comision Administracion,Cobrado
COM-047686,101276,PROD-027,2025-12-04,4900.0,Comision Retiro Cajero,Cobrado
COM-047687,107271,PROD-045,2026-03-01,44100.0,Comision Administracion,Cobrado
COM-047688,104716,PROD-043,2025-12-29,14700.0,Comision Manejo Cuenta,Cobrado
COM-047689,102262,PROD-012,2025-11-19,9600.0,Comision Transferencia,Cobrado
COM-047690,104214,PROD-026,2026-04-01,10200.0,Comision Manejo Cuenta,Cobrado
COM-047691,102138,PROD-018,2025-12-04,10600.0,Comision Transferencia,Cobrado
COM-047692,107354,PROD-042,2025-12-23,25500.0,Comision Administracion,Cobrado
COM-047693,101458,PROD-034,2026-06-02,5200.0,Comision Retiro Cajero,Cobrado
COM-047694,105982,PROD-050,2026-01-05,6100.0,Comision Transferencia,Cobrado
COM-047695,102345,PROD-046,2026-05-24,40200.0,Comision Administracion,Cobrado
COM-047696,109576,PROD-009,2026-02-14,36800.0,Comision Administracion,Cobrado
COM-047697,105212,PROD-026,2026-01-31,6500.0,Comision Retiro Cajero,Cobrado
COM-047698,100935,PROD-001,2026-05-13,43200.0,Comision Administracion,Cobrado
COM-047699,106985,PROD-023,2026-04-01,27100.0,Comision Administracion,Cobrado
COM-047700,101229,PROD-016,2025-12-18,18900.0,Comision Manejo Cuenta,Cobrado
COM-047701,108948,PROD-013,2025-10-10,5700.0,Comision Retiro Cajero,Cobrado
COM-047702,106961,PROD-032,2026-08-15,700.0,Comision Consulta Saldo,Pendiente
COM-047703,108744,PROD-045,2025-09-18,19300.0,Comision Administracion,Cobrado
COM-047704,103108,PROD-020,2026-04-02,7100.0,Comision Transferencia,Cobrado
COM-047705,108030,PROD-036,2026-06-07,13600.0,Comision Manejo Cuenta,Cobrado
COM-047706,102597,PROD-001,2025-09-05,4800.0,Comision Transferencia,Cobrado
COM-047707,105008,PROD-042,2026-05-20,7300.0,Comision Retiro Cajero,Cobrado
COM-047708,107287,PROD-037,2025-10-01,9700.0,Comision Manejo Cuenta,Cobrado
COM-047709,101794,PROD-042,2025-09-09,22100.0,Comision Administracion,Cobrado
COM-047710,100575,PROD-039,2025-10-27,700.0,Comision Consulta Saldo,Pendiente
COM-047711,107140,PROD-010,2026-02-27,10700.0,Comision Manejo Cuenta,Cobrado
COM-047712,105186,PROD-011,2025-09-27,10400.0,Comision Manejo Cuenta,Cobrado
COM-047713,107840,PROD-014,2026-07-12,1500.0,Comision Consulta Saldo,Cobrado
COM-047714,101641,PROD-047,2025-09-02,15800.0,Comision Manejo Cuenta,Cobrado
COM-047715,107009,PROD-034,2026-07-20,2800.0,Comision Retiro Cajero,Cobrado
COM-047716,105120,PROD-020,2026-02-24,40400.0,Comision Administracion,Cobrado
COM-047717,102430,PROD-005,2026-02-04,1900.0,Comision Consulta Saldo,Cobrado
COM-047718,105558,PROD-050,2026-07-06,7900.0,Comision Transferencia,Cobrado
COM-047719,104418,PROD-022,2026-07-30,18400.0,Comision Manejo Cuenta,Cobrado
COM-047720,109971,PROD-029,2026-08-26,10300.0,Comision Manejo Cuenta,Cobrado
COM-047721,108037,PROD-027,2025-10-04,32100.0,Comision Administracion,Cobrado
COM-047722,101498,PROD-033,2025-10-15,19500.0,Comision Manejo Cuenta,Cobrado
COM-047723,105359,PROD-026,2026-08-07,16800.0,Comision Administracion,Cobrado
COM-047724,104023,PROD-020,2025-12-02,4000.0,Comision Transferencia,Cobrado
COM-047725,100542,PROD-027,2026-03-02,13800.0,Comision Manejo Cuenta,Cobrado
COM-047726,103207,PROD-019,2025-11-20,16800.0,Comision Administracion,Pendiente
COM-047727,103478,PROD-026,2026-03-19,16500.0,Comision Manejo Cuenta,Cobrado
COM-047728,103464,PROD-018,2026-07-08,34000.0,Comision Administracion,Cobrado
COM-047729,106952,PROD-030,2025-09-02,6800.0,Comision Transferencia,Cobrado
COM-047730,100564,PROD-024,2025-09-03,2500.0,Comision Retiro Cajero,Cobrado
COM-047731,106726,PROD-032,2026-04-03,16500.0,Comision Administracion,Cobrado
COM-047732,105033,PROD-029,2026-05-18,17400.0,Comision Manejo Cuenta,Cobrado
COM-047733,107174,PROD-026,2025-09-02,24100.0,Comision Administracion,Cobrado
COM-047734,105765,PROD-039,2025-11-26,21600.0,Comision Administracion,Cobrado
COM-047735,109156,PROD-018,2025-10-26,32700.0,Comision Administracion,Cobrado
COM-047736,106385,PROD-024,2026-05-05,22100.0,Comision Administracion,Cobrado
COM-047737,108974,PROD-016,2026-07-18,29900.0,Comision Administracion,Cobrado
COM-047738,102876,PROD-025,2026-07-06,3200.0,Comision Transferencia,Cobrado
COM-047739,102510,PROD-003,2026-03-02,28400.0,Comision Administracion,Cobrado
COM-047740,109071,PROD-002,2026-02-04,4300.0,Comision Retiro Cajero,Cobrado
COM-047741,104029,PROD-003,2026-03-04,7000.0,Comision Retiro Cajero,Cobrado
COM-047742,108184,PROD-050,2026-01-05,17000.0,Comision Administracion,Rechazado
COM-047743,103792,PROD-018,2025-11-17,17400.0,Comision Administracion,Cobrado
COM-047744,105934,PROD-039,2025-11-23,2300.0,Comision Consulta Saldo,Pendiente
COM-047745,108925,PROD-013,2026-08-02,5800.0,Comision Transferencia,Cobrado
COM-047746,109672,PROD-035,2026-04-03,8600.0,Comision Transferencia,Cobrado
COM-047747,107599,PROD-027,2026-04-05,18000.0,Comision Manejo Cuenta,Cobrado
COM-047748,105869,PROD-029,2026-07-03,28400.0,Comision Administracion,Cobrado
COM-047749,106853,PROD-042,2026-04-05,7000.0,Comision Retiro Cajero,Cobrado
COM-047750,102948,PROD-026,2026-05-02,1200.0,Comision Consulta Saldo,Cobrado
COM-047751,102042,PROD-029,2025-11-01,3000.0,Comision Retiro Cajero,Cobrado
COM-047752,105606,PROD-037,2026-08-04,11600.0,Comision Manejo Cuenta,Cobrado
COM-047753,108011,PROD-024,2026-01-23,19800.0,Comision Manejo Cuenta,Cobrado
COM-047754,103820,PROD-005,2026-07-27,6300.0,Comision Retiro Cajero,Cobrado
COM-047755,104424,PROD-035,2026-02-04,6000.0,Comision Retiro Cajero,Cobrado
COM-047756,103709,PROD-011,2025-10-16,6200.0,Comision Retiro Cajero,Cobrado
COM-047757,100422,PROD-007,2025-11-28,40600.0,Comision Administracion,Cobrado
COM-047758,101153,PROD-026,2026-04-08,38400.0,Comision Administracion,Cobrado
COM-047759,101440,PROD-018,2026-01-31,19900.0,Comision Manejo Cuenta,Cobrado
COM-047760,107083,PROD-012,2026-06-03,42700.0,Comision Administracion,Cobrado
COM-047761,100850,PROD-030,2025-12-24,12700.0,Comision Manejo Cuenta,Cobrado
COM-047762,105467,PROD-023,2026-02-14,35300.0,Comision Administracion,Cobrado
COM-047763,108966,PROD-013,2026-05-03,12800.0,Comision Manejo Cuenta,Cobrado
COM-047764,100327,PROD-041,2025-09-02,13100.0,Comision Manejo Cuenta,Cobrado
COM-047765,104052,PROD-030,2026-03-28,5300.0,Comision Transferencia,Cobrado
COM-047766,107395,PROD-012,2025-10-31,5600.0,Comision Retiro Cajero,Cobrado
COM-047767,108112,PROD-036,2025-10-06,36300.0,Comision Administracion,Pendiente
COM-047768,103949,PROD-013,2026-03-04,2000.0,Comision Retiro Cajero,Cobrado
COM-047769,109194,PROD-006,2026-06-03,3500.0,Comision Retiro Cajero,Cobrado
COM-047770,102499,PROD-008,2026-06-15,30200.0,Comision Administracion,Cobrado
COM-047771,109550,PROD-002,2025-09-01,11700.0,Comision Manejo Cuenta,Cobrado
COM-047772,102340,PROD-036,2025-11-19,3200.0,Comision Retiro Cajero,Cobrado
COM-047773,101044,PROD-031,2026-01-02,34600.0,Comision Administracion,Cobrado
COM-047774,101076,PROD-013,2026-03-08,20700.0,Comision Administracion,Cobrado
COM-047775,107495,PROD-025,2026-01-05,4300.0,Comision Transferencia,Pendiente
COM-047776,108962,PROD-034,2026-08-20,11000.0,Comision Manejo Cuenta,Pendiente
COM-047777,101927,PROD-033,2025-09-01,8300.0,Comision Manejo Cuenta,Cobrado
COM-047778,109182,PROD-026,2026-02-01,27200.0,Comision Administracion,Cobrado
COM-047779,100733,PROD-029,2026-07-27,9800.0,Comision Manejo Cuenta,Cobrado
COM-047780,103352,PROD-042,2025-10-31,7800.0,Comision Transferencia,Cobrado
COM-047781,101539,PROD-038,2025-09-20,36900.0,Comision Administracion,Cobrado
COM-047782,101378,PROD-049,2026-02-25,2000.0,Comision Consulta Saldo,Cobrado
COM-047783,109233,PROD-013,2025-12-14,14300.0,Comision Manejo Cuenta,Pendiente
COM-047784,109177,PROD-043,2026-01-02,4500.0,Comision Retiro Cajero,Cobrado
COM-047785,108523,PROD-043,2025-12-18,5800.0,Comision Retiro Cajero,Rechazado
COM-047786,105812,PROD-017,2026-02-13,39500.0,Comision Administracion,Pendiente
COM-047787,100171,PROD-030,2026-08-04,11600.0,Comision Manejo Cuenta,Cobrado
COM-047788,102679,PROD-038,2026-08-29,19300.0,Comision Manejo Cuenta,Cobrado
COM-047789,101068,PROD-019,2025-10-03,5600.0,Comision Retiro Cajero,Cobrado
COM-047790,109175,PROD-010,2026-01-04,10500.0,Comision Manejo Cuenta,Cobrado
COM-047791,104366,PROD-031,2025-09-04,18100.0,Comision Administracion,Cobrado
COM-047792,105759,PROD-049,2026-03-26,9400.0,Comision Transferencia,Cobrado
COM-047793,106449,PROD-007,2025-10-18,41300.0,Comision Administracion,Cobrado
COM-047794,106935,PROD-035,2026-04-12,18200.0,Comision Administracion,Cobrado
COM-047795,105254,PROD-010,2026-04-11,5000.0,Comision Retiro Cajero,Cobrado
COM-047796,104586,PROD-018,2026-02-05,14700.0,Comision Manejo Cuenta,Cobrado
COM-047797,106208,PROD-032,2025-11-18,36700.0,Comision Administracion,Cobrado
COM-047798,108786,PROD-016,2025-11-05,31200.0,Comision Administracion,Cobrado
COM-047799,102070,PROD-016,2025-12-04,15800.0,Comision Manejo Cuenta,Cobrado
COM-047800,109822,PROD-041,2026-08-04,36400.0,Comision Administracion,Cobrado
COM-047801,103618,PROD-046,2025-10-04,8500.0,Comision Transferencia,Cobrado
COM-047802,109889,PROD-025,2025-11-06,9700.0,Comision Manejo Cuenta,Cobrado
COM-047803,106756,PROD-044,2026-01-08,4600.0,Comision Retiro Cajero,Cobrado
COM-047804,105995,PROD-031,2026-07-30,27900.0,Comision Administracion,Cobrado
COM-047805,104788,PROD-005,2025-10-04,19400.0,Comision Administracion,Cobrado
COM-047806,103842,PROD-002,2026-06-22,9300.0,Comision Transferencia,Cobrado
COM-047807,104988,PROD-035,2026-06-04,11200.0,Comision Transferencia,Cobrado
COM-047808,101298,PROD-022,2026-03-17,28000.0,Comision Administracion,Cobrado
COM-047809,100946,PROD-037,2025-12-04,5100.0,Comision Retiro Cajero,Cobrado
COM-047810,101127,PROD-044,2025-10-16,29600.0,Comision Administracion,Rechazado
COM-047811,108016,PROD-032,2025-11-09,11200.0,Comision Transferencia,Cobrado
COM-047812,104892,PROD-050,2025-12-15,5700.0,Comision Retiro Cajero,Cobrado
COM-047813,102658,PROD-016,2026-05-26,19800.0,Comision Manejo Cuenta,Cobrado
COM-047814,100163,PROD-030,2026-05-04,23700.0,Comision Administracion,Cobrado
COM-047815,107701,PROD-007,2026-01-05,36900.0,Comision Administracion,Rechazado
COM-047816,101141,PROD-036,2026-05-15,2200.0,Comision Consulta Saldo,Cobrado
COM-047817,105992,PROD-019,2026-07-05,18500.0,Comision Administracion,Cobrado
COM-047818,104933,PROD-020,2026-05-02,14000.0,Comision Manejo Cuenta,Cobrado
COM-047819,102035,PROD-004,2026-01-09,9100.0,Comision Transferencia,Cobrado
COM-047820,100195,PROD-039,2026-02-10,25200.0,Comision Administracion,Cobrado
COM-047821,101097,PROD-044,2025-10-24,15200.0,Comision Manejo Cuenta,Cobrado
COM-047822,104420,PROD-034,2025-10-19,8200.0,Comision Transferencia,Cobrado
COM-047823,108595,PROD-024,2026-02-14,2300.0,Comision Consulta Saldo,Cobrado
COM-047824,105191,PROD-025,2026-03-01,9400.0,Comision Manejo Cuenta,Rechazado
COM-047825,108062,PROD-035,2026-06-14,10800.0,Comision Transferencia,Pendiente
COM-047826,108932,PROD-007,2026-06-01,8400.0,Comision Manejo Cuenta,Cobrado
COM-047827,106955,PROD-041,2026-03-24,6600.0,Comision Transferencia,Cobrado
COM-047828,108610,PROD-011,2026-07-27,17000.0,Comision Manejo Cuenta,Cobrado
COM-047829,104693,PROD-028,2026-07-23,9600.0,Comision Manejo Cuenta,Rechazado
COM-047830,108270,PROD-002,2026-02-01,7700.0,Comision Retiro Cajero,Cobrado
COM-047831,105312,PROD-031,2026-05-05,16300.0,Comision Manejo Cuenta,Cobrado
COM-047832,108429,PROD-005,2026-03-28,18100.0,Comision Manejo Cuenta,Cobrado
COM-047833,100801,PROD-038,2026-02-03,2400.0,Comision Consulta Saldo,Cobrado
COM-047834,104122,PROD-033,2025-12-14,10100.0,Comision Manejo Cuenta,Cobrado
COM-047835,109916,PROD-017,2026-07-05,14900.0,Comision Manejo Cuenta,Cobrado
COM-047836,102316,PROD-013,2026-04-06,7300.0,Comision Retiro Cajero,Cobrado
COM-047837,105784,PROD-036,2026-02-18,2000.0,Comision Retiro Cajero,Cobrado
COM-047838,105863,PROD-045,2025-12-04,2100.0,Comision Retiro Cajero,Cobrado
COM-047839,100744,PROD-012,2025-09-01,9200.0,Comision Manejo Cuenta,Cobrado
COM-047840,106081,PROD-003,2026-06-03,5700.0,Comision Retiro Cajero,Rechazado
COM-047841,106442,PROD-010,2026-01-05,3100.0,Comision Retiro Cajero,Rechazado
COM-047842,109886,PROD-015,2026-08-12,17200.0,Comision Manejo Cuenta,Rechazado
COM-047843,100170,PROD-045,2025-10-09,11800.0,Comision Manejo Cuenta,Cobrado
COM-047844,107796,PROD-042,2026-07-01,45000.0,Comision Administracion,Cobrado
COM-047845,105319,PROD-021,2025-12-16,24200.0,Comision Administracion,Cobrado
COM-047846,105273,PROD-025,2026-08-21,7100.0,Comision Retiro Cajero,Rechazado
COM-047847,105824,PROD-014,2026-07-06,15700.0,Comision Manejo Cuenta,Cobrado
COM-047848,107274,PROD-005,2026-04-27,1600.0,Comision Consulta Saldo,Cobrado
COM-047849,105246,PROD-045,2025-10-21,6000.0,Comision Retiro Cajero,Cobrado
COM-047850,105410,PROD-024,2025-11-06,6000.0,Comision Transferencia,Cobrado
COM-047851,104352,PROD-042,2026-07-03,33200.0,Comision Administracion,Cobrado
COM-047852,109988,PROD-018,2026-07-04,34100.0,Comision Administracion,Cobrado
COM-047853,109797,PROD-003,2026-06-04,11700.0,Comision Transferencia,Cobrado
COM-047854,101605,PROD-018,2025-10-06,7200.0,Comision Transferencia,Cobrado
COM-047855,103287,PROD-005,2026-02-17,9800.0,Comision Manejo Cuenta,Pendiente
COM-047856,105821,PROD-019,2026-01-01,22800.0,Comision Administracion,Cobrado
COM-047857,103289,PROD-049,2026-03-03,11600.0,Comision Manejo Cuenta,Cobrado
COM-047858,104265,PROD-018,2026-02-01,18400.0,Comision Manejo Cuenta,Cobrado
COM-047859,106447,PROD-025,2026-03-16,5300.0,Comision Retiro Cajero,Cobrado
COM-047860,104867,PROD-043,2026-06-02,35800.0,Comision Administracion,Cobrado
COM-047861,102058,PROD-008,2026-02-03,8400.0,Comision Transferencia,Cobrado
COM-047862,109525,PROD-013,2025-10-26,4600.0,Comision Retiro Cajero,Pendiente
COM-047863,100807,PROD-042,2025-11-03,7900.0,Comision Retiro Cajero,Cobrado
COM-047864,109812,PROD-010,2026-04-03,20000.0,Comision Administracion,Cobrado
COM-047865,106971,PROD-016,2025-10-26,19800.0,Comision Manejo Cuenta,Cobrado
COM-047866,105123,PROD-041,2026-03-02,41100.0,Comision Administracion,Cobrado
COM-047867,109739,PROD-047,2025-12-01,6900.0,Comision Transferencia,Cobrado
COM-047868,108330,PROD-010,2026-05-04,19700.0,Comision Administracion,Cobrado
COM-047869,104017,PROD-021,2026-02-05,18000.0,Comision Manejo Cuenta,Cobrado
COM-047870,104606,PROD-049,2026-08-14,3100.0,Comision Retiro Cajero,Cobrado
COM-047871,103294,PROD-018,2026-07-03,28300.0,Comision Administracion,Cobrado
COM-047872,106725,PROD-036,2026-01-05,40400.0,Comision Administracion,Cobrado
COM-047873,103135,PROD-038,2025-09-20,900.0,Comision Consulta Saldo,Pendiente
COM-047874,104499,PROD-046,2026-03-20,4400.0,Comision Transferencia,Cobrado
COM-047875,106199,PROD-027,2026-07-27,34800.0,Comision Administracion,Cobrado
COM-047876,105186,PROD-048,2025-09-04,9100.0,Comision Transferencia,Cobrado
COM-047877,108197,PROD-045,2026-02-01,7900.0,Comision Retiro Cajero,Pendiente
COM-047878,103845,PROD-002,2026-06-05,29300.0,Comision Administracion,Cobrado
COM-047879,103599,PROD-018,2026-05-28,1900.0,Comision Consulta Saldo,Rechazado
COM-047880,108645,PROD-003,2026-02-25,38800.0,Comision Administracion,Cobrado
COM-047881,109153,PROD-044,2026-05-07,5200.0,Comision Retiro Cajero,Rechazado
COM-047882,101308,PROD-040,2025-10-22,37600.0,Comision Administracion,Cobrado
COM-047883,108603,PROD-041,2025-11-12,3600.0,Comision Transferencia,Pendiente
COM-047884,109626,PROD-048,2026-03-30,1100.0,Comision Consulta Saldo,Cobrado
COM-047885,104550,PROD-006,2025-11-26,44100.0,Comision Administracion,Cobrado
COM-047886,108757,PROD-022,2025-11-04,1100.0,Comision Consulta Saldo,Cobrado
COM-047887,105761,PROD-040,2026-02-03,36200.0,Comision Administracion,Rechazado
COM-047888,106694,PROD-022,2025-10-25,38900.0,Comision Administracion,Rechazado
COM-047889,103174,PROD-016,2025-09-09,15800.0,Comision Manejo Cuenta,Cobrado
COM-047890,105583,PROD-010,2026-01-09,21600.0,Comision Administracion,Cobrado
COM-047891,101522,PROD-042,2026-01-03,26200.0,Comision Administracion,Pendiente
COM-047892,104197,PROD-026,2026-08-03,8000.0,Comision Transferencia,Cobrado
COM-047893,103850,PROD-034,2026-02-12,2200.0,Comision Consulta Saldo,Cobrado
COM-047894,105617,PROD-029,2026-06-02,25500.0,Comision Administracion,Cobrado
COM-047895,102239,PROD-034,2026-08-01,31600.0,Comision Administracion,Cobrado
COM-047896,107858,PROD-005,2026-02-03,9100.0,Comision Transferencia,Cobrado
COM-047897,101578,PROD-050,2026-07-23,18500.0,Comision Manejo Cuenta,Cobrado
COM-047898,103253,PROD-031,2026-03-05,11600.0,Comision Manejo Cuenta,Cobrado
COM-047899,107885,PROD-026,2025-11-04,800.0,Comision Consulta Saldo,Cobrado
COM-047900,101600,PROD-040,2025-11-14,1100.0,Comision Consulta Saldo,Cobrado
COM-047901,107720,PROD-029,2025-12-05,4100.0,Comision Retiro Cajero,Cobrado
COM-047902,105951,PROD-005,2025-12-03,36000.0,Comision Administracion,Cobrado
COM-047903,100795,PROD-016,2026-02-09,24800.0,Comision Administracion,Cobrado
COM-047904,107836,PROD-049,2026-01-26,14400.0,Comision Manejo Cuenta,Cobrado
COM-047905,102293,PROD-008,2026-04-01,17400.0,Comision Manejo Cuenta,Cobrado
COM-047906,109956,PROD-003,2026-02-02,7500.0,Comision Transferencia,Pendiente
COM-047907,102955,PROD-026,2025-09-22,40900.0,Comision Administracion,Cobrado
COM-047908,100217,PROD-035,2025-09-15,1400.0,Comision Consulta Saldo,Cobrado
COM-047909,100734,PROD-049,2026-02-25,9900.0,Comision Manejo Cuenta,Cobrado
COM-047910,107056,PROD-044,2025-09-02,31700.0,Comision Administracion,Cobrado
COM-047911,105787,PROD-032,2025-12-16,8600.0,Comision Manejo Cuenta,Cobrado
COM-047912,108316,PROD-007,2026-08-03,35000.0,Comision Administracion,Cobrado
COM-047913,105560,PROD-044,2025-09-23,4300.0,Comision Transferencia,Cobrado
COM-047914,108706,PROD-035,2025-09-25,5700.0,Comision Retiro Cajero,Cobrado
COM-047915,105505,PROD-048,2026-06-19,39700.0,Comision Administracion,Cobrado
COM-047916,100278,PROD-042,2026-01-04,29400.0,Comision Administracion,Cobrado
COM-047917,105176,PROD-030,2026-03-04,7500.0,Comision Transferencia,Cobrado
COM-047918,100537,PROD-029,2025-10-28,9100.0,Comision Manejo Cuenta,Cobrado
COM-047919,100868,PROD-042,2026-05-05,7600.0,Comision Retiro Cajero,Cobrado
COM-047920,104335,PROD-038,2026-02-16,17200.0,Comision Manejo Cuenta,Cobrado
COM-047921,105378,PROD-027,2026-07-24,7100.0,Comision Retiro Cajero,Cobrado
COM-047922,108551,PROD-024,2025-09-09,27600.0,Comision Administracion,Cobrado
COM-047923,100169,PROD-031,2026-02-25,9400.0,Comision Transferencia,Cobrado
COM-047924,106967,PROD-034,2025-11-27,4500.0,Comision Transferencia,Cobrado
COM-047925,108354,PROD-006,2025-09-25,42000.0,Comision Administracion,Cobrado
COM-047926,104076,PROD-025,2026-04-12,3900.0,Comision Retiro Cajero,Cobrado
COM-047927,105725,PROD-029,2025-09-03,28300.0,Comision Administracion,Cobrado
COM-047928,102585,PROD-021,2025-10-11,15300.0,Comision Administracion,Cobrado
COM-047929,102721,PROD-008,2026-07-04,41300.0,Comision Administracion,Cobrado
COM-047930,109448,PROD-008,2025-09-25,40600.0,Comision Administracion,Cobrado
COM-047931,101935,PROD-018,2026-06-13,7400.0,Comision Retiro Cajero,Cobrado
COM-047932,100941,PROD-044,2025-09-27,2400.0,Comision Consulta Saldo,Cobrado
COM-047933,106723,PROD-007,2026-01-01,2300.0,Comision Consulta Saldo,Cobrado
COM-047934,103960,PROD-023,2026-08-05,10800.0,Comision Transferencia,Pendiente
COM-047935,101479,PROD-021,2025-12-12,10100.0,Comision Transferencia,Rechazado
COM-047936,105046,PROD-025,2026-02-01,42500.0,Comision Administracion,Cobrado
COM-047937,105395,PROD-027,2025-12-11,2300.0,Comision Consulta Saldo,Cobrado
COM-047938,109913,PROD-039,2026-02-03,11800.0,Comision Transferencia,Rechazado
COM-047939,107549,PROD-029,2025-12-30,4900.0,Comision Retiro Cajero,Cobrado
COM-047940,107925,PROD-037,2025-09-03,40500.0,Comision Administracion,Cobrado
COM-047941,105127,PROD-015,2026-05-18,1100.0,Comision Consulta Saldo,Cobrado
COM-047942,104547,PROD-033,2025-09-02,41000.0,Comision Administracion,Cobrado
COM-047943,103261,PROD-030,2026-04-28,11200.0,Comision Transferencia,Cobrado
COM-047944,103741,PROD-003,2026-02-10,39800.0,Comision Administracion,Rechazado
COM-047945,107606,PROD-048,2026-01-04,1900.0,Comision Consulta Saldo,Cobrado
COM-047946,103665,PROD-021,2026-03-20,15400.0,Comision Manejo Cuenta,Cobrado
COM-047947,105438,PROD-045,2026-08-12,37900.0,Comision Administracion,Cobrado
COM-047948,101931,PROD-044,2026-01-10,7600.0,Comision Transferencia,Cobrado
COM-047949,104252,PROD-014,2026-01-06,700.0,Comision Consulta Saldo,Rechazado
COM-047950,107011,PROD-044,2025-12-03,15200.0,Comision Manejo Cuenta,Cobrado
COM-047951,109879,PROD-014,2026-05-02,7300.0,Comision Retiro Cajero,Cobrado
COM-047952,107618,PROD-026,2025-09-23,2100.0,Comision Consulta Saldo,Cobrado
COM-047953,108822,PROD-002,2026-08-31,13500.0,Comision Manejo Cuenta,Cobrado
COM-047954,101420,PROD-020,2026-08-25,14100.0,Comision Manejo Cuenta,Cobrado
COM-047955,100358,PROD-047,2026-06-09,12800.0,Comision Manejo Cuenta,Cobrado
COM-047956,108078,PROD-007,2026-06-12,10000.0,Comision Manejo Cuenta,Pendiente
COM-047957,106790,PROD-024,2026-06-05,25900.0,Comision Administracion,Cobrado
COM-047958,104271,PROD-013,2026-03-03,500.0,Comision Consulta Saldo,Cobrado
COM-047959,106449,PROD-022,2025-09-01,10000.0,Comision Manejo Cuenta,Cobrado
COM-047960,100587,PROD-028,2026-06-16,7400.0,Comision Retiro Cajero,Cobrado
